date,chl,phy,ph,Celsius,spcond,do,turb,Salinity
9/22/2017,1.4934375,0.299479167,7.327916667,20.19614583,0.236322917,7.2115625,1.668854167,6.366100954
9/23/2017,1.507083333,0.3146875,7.4028125,19.9459375,0.239864583,7.6546875,1.7053125,6.50648125
9/24/2017,1.578541667,0.369270833,7.463541667,20.43510417,0.219875,8.162604167,1.865104167,5.861152067
9/25/2017,2.064270833,0.4853125,7.596875,21.13625,0.20415625,8.768958333,1.979270833,5.32334143
9/26/2017,4.07625,0.847604167,8.136979167,22.098125,0.187739583,10.32875,2.2221875,4.766385515
9/27/2017,5.99125,1.161875,8.8396875,23.64885417,0.172645833,12.34166667,2.506979167,4.202240792
9/28/2017,5.409583333,1.1496875,8.901145833,23.76770833,0.173416667,12.02135417,2.462604167,4.2113461
9/29/2017,4.14,0.994479167,8.6446875,22.14854167,0.1854375,10.64427083,2.231145833,4.689702446
9/30/2017,3.765520833,1.0359375,8.543645833,21.02958333,0.188104167,10.03229167,2.266875,4.887184975
10/1/2017,2.638645833,0.876041667,8.163541667,20.155,0.202802083,9.255729167,2.241354167,5.404754362
10/2/2017,2.3959375,0.859583333,8.2428125,19.69208333,0.202635417,9.547708333,2.224375,5.458653797
10/3/2017,2.0053125,0.8046875,8.208333333,19.29541667,0.203260417,9.6403125,1.99,5.528333953
10/4/2017,1.698645833,0.7690625,8.160833333,18.8228125,0.203520833,9.736770833,2.1028125,5.598606698
10/5/2017,1.789791667,0.816666667,8.219791667,18.99739583,0.20340625,9.885729167,2.173645833,5.572353964
10/6/2017,1.94,0.903854167,8.304583333,19.23510417,0.202833333,10.15489583,2.306979167,5.523678989
10/7/2017,2.025520833,0.963958333,8.34,19.57125,0.198989583,10.39520833,2.468958333,5.369958187
10/8/2017,2.060729167,0.948854167,8.1709375,19.895625,0.194322917,9.963125,2.713229167,5.193697825
10/9/2017,1.9871875,1.007395833,8.035208333,20.19885417,0.198166667,9.609791667,2.8134375,5.266485012
10/10/2017,1.812916667,0.984791667,8.065416667,20.76979167,0.200052083,9.571875,2.836770833,5.250772968
10/11/2017,2.081170213,1.000851064,8.006276596,20.47287234,0.200244681,9.546170213,2.621702128,5.292106739
10/12/2017,1.9784375,0.949479167,7.845104167,19.58479167,0.217447917,9.145625,2.510416667,5.904978682
10/13/2017,2.360833333,1.038229167,7.887395833,18.77197917,0.22309375,9.362395833,2.50625,6.18701609
10/14/2017,2.5396875,1.13,7.881145833,18.4203125,0.224395833,9.476041667,2.490729167,6.278496535
10/15/2017,2.3203125,1.072604167,7.8496875,18.515625,0.228208333,9.525416667,2.379375,6.37863302
10/16/2017,2.5134375,1.07375,7.8178125,18.40572917,0.234895833,9.355625,2.362291667,6.597832954
10/17/2017,2.628020833,1.123229167,7.949375,17.52125,0.234822917,9.652395833,2.522708333,6.738367447
10/18/2017,3.02625,1.22125,8.158229167,16.89270833,0.236125,10.338125,2.443541667,6.884028827
10/19/2017,3.534479167,1.264270833,8.2609375,16.71114583,0.236010417,10.70989583,2.533854167,6.910908153
10/20/2017,4.174895833,1.319166667,8.3503125,16.62895833,0.242166667,10.919375,2.463125,7.120000828
10/21/2017,4.1425,1.3203125,8.45375,16.710625,0.2414375,11.29989583,2.366145833,7.083402647
10/22/2017,4.017604167,1.243541667,8.483125,16.76572917,0.23775,11.4771875,2.352395833,6.956553433
10/23/2017,4.072708333,1.160729167,8.416666667,16.58635417,0.240895833,11.28260417,2.086145833,7.086992985
10/24/2017,3.603854167,1.023854167,8.368958333,16.7846875,0.238322917,11.03072917,1.903541667,6.971590627
10/25/2017,3.691770833,0.939791667,8.080208333,17.59489583,0.228239583,10.06770833,2.2209375,6.523997756
10/26/2017,3.204583333,0.857916667,7.6703125,17.501875,0.207697917,9.104375,2.5884375,5.907840839
10/27/2017,3.156770833,0.836770833,7.783229167,16.5903125,0.231395833,9.446770833,2.263020833,6.78607124
10/28/2017,3.882291667,0.92625,7.799270833,16.1165625,0.23340625,9.621145833,2.310208333,6.930260593
10/29/2017,4.775,1.003958333,7.737604167,15.976875,0.232177083,9.588645833,2.1784375,6.914983814
10/30/2017,2.707708333,0.755,7.437916667,16.03697917,0.189166667,8.72,4.259479167,5.546536604
10/31/2017,1.703389831,0.661525424,7.315762712,15.13237288,0.16020339,8.488135593,4.933220339,4.740992529
5/11/2018,2.53627907,0.714418605,7.267209302,19.90767442,0.074,8.003953488,1.797209302,1.855190456
5/12/2018,2.318020833,0.657916667,7.149583333,18.82739583,0.0769375,7.148333333,1.781666667,1.983340911
5/13/2018,2.0425,0.631666667,7.126770833,18.14583333,0.080145833,6.805104167,1.7209375,2.104503469
5/14/2018,1.823333333,0.598645833,7.141875,18.31604167,0.078875,6.745833333,1.623645833,2.062162581
5/15/2018,2.0890625,0.63375,7.172083333,19.03895833,0.075489583,6.883229167,1.7,1.933840874
5/16/2018,1.9215625,0.580729167,7.1434375,18.7796875,0.079625,6.681875,1.769270833,2.059060156
5/17/2018,2.6228125,0.76125,7.146666667,18.9121875,0.079145833,6.860833333,2.211979167,2.040504854
5/18/2018,2.132916667,0.665208333,7.085416667,18.93083333,0.081260417,6.334375,2.023125,2.09717587
5/19/2018,1.5903125,0.572291667,7.06375,18.18802083,0.084145833,5.937395833,1.7725,2.213844279
5/20/2018,1.686666667,0.5934375,7.091979167,18.41416667,0.08290625,6.08,1.701041667,2.167905582
5/21/2018,2.4034375,0.680104167,7.230520833,19.88135417,0.079354167,7.146354167,1.618229167,2.001723381
5/22/2018,2.283125,0.629791667,7.179375,19.67114583,0.076302083,7.005104167,1.560833333,1.927124188
5/23/2018,2.176354167,0.643020833,7.187708333,19.34552083,0.080385417,7.015520833,1.684583333,2.051956271
5/24/2018,2.272708333,0.624583333,7.190520833,19.70197917,0.081104167,7.088541667,1.6421875,2.054250105
5/25/2018,2.554583333,0.628958333,7.274479167,19.92125,0.0861875,7.492916667,1.892083333,2.18008379
5/26/2018,3.351458333,0.739895833,7.342708333,20.68708333,0.090104167,7.82375,2.1346875,2.244964022
5/27/2018,2.838854167,0.635416667,7.233333333,20.06010417,0.096958333,6.95625,2.414479167,2.463070217
5/28/2018,2.291666667,0.583958333,7.240729167,19.15197917,0.101583333,6.829895833,2.486041667,2.642728046
5/29/2018,2.144791667,0.5378125,7.278229167,19.57666667,0.101833333,7.236458333,2.210208333,2.624062815
5/30/2018,2.021041667,0.489895833,7.260833333,19.84854167,0.095916667,7.0365625,2.012395833,2.446113462
5/31/2018,2.775416667,0.585208333,7.380104167,20.855,0.092739583,7.772916667,2.210729167,2.306250231
6/1/2018,5.4590625,1.04875,7.6809375,22.04072917,0.09065625,9.142708333,2.518333333,2.191077492
6/2/2018,4.278229167,0.812708333,7.536145833,22.40739583,0.092270833,8.615,2.3909375,2.214135061
6/3/2018,2.547916667,0.532708333,7.3553125,21.6559375,0.0971875,7.566145833,2.283854167,2.379481544
6/4/2018,2.254375,0.524895833,7.3121875,20.56010417,0.101552083,7.114479167,2.5128125,2.556513545
6/5/2018,2.033229167,0.532916667,7.341145833,20.0065625,0.105135417,7.061666667,2.909791667,2.686677375
6/6/2018,1.701473684,0.407894737,7.326736842,19.66326316,0.105757895,6.897789474,2.630315789,2.725571285
6/7/2018,1.584270833,0.293125,7.318333333,19.580625,0.10375,6.933854167,2.383645833,2.676056904
6/8/2018,1.5671875,0.322604167,7.3365625,20.31770833,0.10025,7.153645833,2.370104167,2.538825763
6/9/2018,1.501666667,0.335520833,7.309583333,21.24166667,0.0965625,7.038854167,1.943333333,2.385898328
6/10/2018,1.509270833,0.3259375,7.2984375,21.25635417,0.094729167,7.0753125,1.840208333,2.336613032
6/11/2018,1.366875,0.279791667,7.240833333,20.58604167,0.0975625,6.579791667,1.849895833,2.448329211
6/12/2018,1.354166667,0.272395833,7.303645833,20.30708333,0.106197917,6.967291667,2.0028125,2.696549462
6/13/2018,1.669479167,0.349166667,7.431354167,20.28458333,0.116604167,7.827708333,2.143020833,2.98041567
6/14/2018,1.725208333,0.383958333,7.470833333,20.72364583,0.1176875,8.010104167,2.071354167,2.979838561
6/15/2018,1.491145833,0.356458333,7.429479167,20.55572917,0.121385417,7.875208333,1.9109375,3.091492338
6/16/2018,1.362604167,0.3165625,7.397291667,20.62114583,0.124760417,7.759479167,2.043645833,3.178560771
6/17/2018,1.225104167,0.315208333,7.406979167,21.79708333,0.119989583,7.753645833,1.740625,2.968754398
6/18/2018,1.203125,0.280833333,7.3459375,21.79041667,0.123177083,7.550208333,1.805520833,3.052604283
6/19/2018,1.303854167,0.313541667,7.42,22.92927083,0.123895833,7.7671875,1.773333333,2.993845451
6/20/2018,1.37125,0.443854167,7.505104167,23.63270833,0.12421875,8.199583333,1.933333333,2.955911137
6/21/2018,1.344647887,0.455070423,7.478873239,23.73732394,0.126704225,8.204647887,1.937605634,3.011679836
7/2/2018,1.548974359,0.632307692,7.540512821,25.90794872,0.109641026,9.054358974,2.544358974,2.463113546
7/3/2018,1.442604167,0.894479167,7.911770833,26.9246875,0.106958333,9.794895833,3.168229167,2.34962181
7/4/2018,1.346770833,1.112708333,8.058958333,28.0475,0.107052083,10.03197917,3.964375,2.29601893
7/5/2018,1.048854167,1.126666667,7.991770833,28.178125,0.106729167,9.927604167,3.866875,2.282271395
7/6/2018,1.001770833,1.4896875,8.039583333,28.14239583,0.115177083,9.45125,4.525625,2.477144543
7/7/2018,1.049479167,1.798854167,8.202916667,27.0628125,0.1264375,9.814166667,5.157291667,2.797673919
7/8/2018,1.083229167,2.222604167,8.498645833,26.263125,0.130052083,10.73052083,6.200625,2.931903784
7/9/2018,1.252916667,2.19125,8.5353125,25.95885417,0.130125,11.07302083,6.9625,2.953953501
7/10/2018,1.778958333,3.562291667,9.009791667,26.72739583,0.128614583,12.99177083,10.80510417,2.869844899
7/11/2018,1.711458333,3.0859375,9.054270833,26.6103125,0.133239583,12.2765625,10.92052083,2.987097323
7/12/2018,1.4921875,2.8009375,8.886041667,25.90302083,0.1410625,11.34072917,8.325833333,3.222459999
7/13/2018,1.245104167,2.0903125,8.615104167,25.52854167,0.143927083,9.919895833,5.385208333,3.318565716
7/14/2018,0.949791667,0.682395833,8.107604167,25.28572917,0.14715625,8.376145833,2.568958333,3.415868526
7/15/2018,0.893020833,0.358958333,7.745,25.59833333,0.146489583,7.531041667,1.592708333,3.377267281
7/16/2018,1.226666667,0.450833333,7.680416667,25.868125,0.1469375,7.402604167,1.208854167,3.368537503
7/17/2018,1.6071875,0.567291667,7.709375,26.25833333,0.14109375,7.795729167,1.357083333,3.199145796
7/18/2018,1.417368421,0.536105263,7.686,26.49673684,0.138842105,7.759473684,1.412842105,3.128222263
7/19/2018,1.869166667,0.713125,7.7075,26.1859375,0.140645833,8.187395833,1.686979167,3.19308494
7/20/2018,2.221428571,0.76,7.335714286,25.64571429,0.142285714,7.34,1.821428571,3.269798603
8/9/2018,2.562692308,0.782307692,8.506538462,28.50269231,0.134038462,9.596923077,1.862307692,2.889432439
8/10/2018,2.374895833,0.752604167,8.4371875,28.2484375,0.1329375,9.494166667,1.775416667,2.879414939
8/11/2018,2.524270833,0.734479167,7.960416667,27.4925,0.130947917,8.406875,1.656354167,2.877956881
8/12/2018,2.4521875,0.595416667,7.490520833,26.4659375,0.124927083,7.0596875,1.7171875,2.796884011
8/13/2018,2.443541667,0.545833333,7.409791667,25.63770833,0.12578125,6.727083333,1.794895833,2.867339212
8/14/2018,2.993541667,0.669375,7.598229167,25.36947917,0.119322917,7.564166667,1.923020833,2.72660053
8/15/2018,3.745833333,0.851041667,7.926770833,25.66125,0.107864583,8.687916667,1.958125,2.436417337
8/16/2018,6.223229167,1.4509375,8.7275,26.8209375,0.08515625,11.511875,2.441145833,1.848018431
8/17/2018,4.775625,1.241458333,8.462291667,26.45375,0.086666667,10.49052083,2.256041667,1.897062998
8/18/2018,3.095625,0.862291667,7.95,26.12333333,0.08821875,9.2559375,2.065208333,1.946547231
8/19/2018,2.668958333,0.863229167,7.816354167,25.72010417,0.096302083,8.714791667,2.180729167,2.154858538
8/20/2018,2.629583333,0.7959375,7.681666667,25.18072917,0.104145833,8.294270833,2.531770833,2.368664667
8/21/2018,3.103125,0.887604167,7.685208333,24.7278125,0.107083333,8.434270833,2.597916667,2.463757178
8/22/2018,3.71125,1.091354167,8.0246875,24.64322917,0.105979167,9.216145833,2.5959375,2.442358707
8/23/2018,4.008645833,1.211666667,8.1428125,24.33864583,0.097885417,9.603125,2.541666667,2.25851249
8/24/2018,4.035520833,1.151354167,8.475833333,24.53197917,0.096770833,10.62739583,2.520104167,2.222986846
8/25/2018,4.327083333,1.1934375,8.750208333,24.76166667,0.092447917,11.390625,2.5596875,2.1063767
8/26/2018,3.927604167,1.134895833,8.78,24.65083333,0.093239583,11.32677083,2.520416667,2.130597267
8/27/2018,3.446041667,1.081041667,8.802708333,25.1328125,0.094333333,11.25385417,2.352708333,2.134765688
8/28/2018,3.246458333,1.073958333,8.984895833,26.06489583,0.08953125,11.70979167,2.244166667,1.980415299
8/29/2018,2.656382979,0.975638298,8.85893617,26.86510638,0.089085106,10.92085106,1.953404255,1.936201448
8/30/2018,1.991979167,0.872708333,8.4159375,26.92010417,0.0926875,9.4946875,58.95020833,2.017383559
8/31/2018,1.856041667,0.734270833,7.865729167,25.89,0.103958333,8.418854167,1.809375,2.328922513
9/1/2018,2.062916667,0.896041667,7.891458333,25.36895833,0.11009375,8.584583333,2.059895833,2.502864225
9/2/2018,2.187708333,1.017083333,8.084895833,25.26833333,0.110979167,9.154791667,2.2609375,2.530433141
9/3/2018,2.416875,1.233958333,8.49,25.9496875,0.107760417,10.15125,3.653333333,2.41645276
9/4/2018,2.296979167,1.287604167,8.4365625,26.25322917,0.110520833,9.7646875,2.6196875,2.466027743
9/5/2018,2.208958333,1.4134375,8.564375,26.4371875,0.109729167,10.21354167,2.609791667,2.438280048
9/6/2018,1.910520833,1.480729167,8.737395833,26.9903125,0.1110625,10.25895833,2.731145833,2.440643087
9/7/2018,1.642708333,1.488020833,8.49875,26.424375,0.11790625,9.369791667,2.6859375,2.632804843
9/8/2018,1.56125,1.635416667,8.376354167,25.495625,0.13409375,9.136979167,2.903854167,3.080524569
9/9/2018,1.5509375,1.688541667,8.003229167,24.12239583,0.153739583,8.545104167,3.524375,3.672219779
9/10/2018,1.647395833,1.845729167,7.852083333,22.64666667,0.161114583,8.39625,3.4325,3.988253929
9/11/2018,2.085625,2.0840625,8.057604167,21.93697917,0.150385417,9.154791667,4.289166667,3.76492313
9/12/2018,2.105729167,2.011979167,7.760625,21.74104167,0.151333333,8.537291667,3.777916667,3.807051399
9/13/2018,2.089375,1.9184375,7.769375,21.440625,0.141885417,8.631770833,3.428333333,3.577966166
9/14/2018,2.364479167,2.368958333,8.151666667,21.71552083,0.1400625,9.9540625,12.38208333,3.507692839
9/15/2018,2.648541667,2.527604167,8.088958333,21.64239583,0.11890625,10.173125,4.349583333,2.951188702
9/16/2018,2.669895833,2.642291667,8.399791667,22.06583333,0.11253125,11.23291667,4.6175,2.755407853
9/17/2018,2.682637363,2.487912088,8.521208791,22.72186813,0.106428571,11.31065934,4.775164835,2.560133827
9/18/2018,3.1021875,2.026770833,7.971145833,22.79041667,0.096083333,9.9,4.114375,2.291266911
9/19/2018,2.4453125,1.752395833,7.5396875,22.27760417,0.099677083,8.643020833,3.413229167,2.410427481
9/20/2018,1.8290625,1.185833333,7.2990625,21.45645833,0.100822917,7.554166667,3.0871875,2.485087511
9/21/2018,1.723157895,0.971684211,7.262210526,21.23442105,0.095947368,7.558526316,2.906210526,2.369998148
9/22/2018,1.796,0.806,7.281666667,20.94266667,0.091033333,7.782666667,2.521666667,2.256025232
9/23/2018,2.445588235,1.051764706,7.409411765,20.38882353,0.090882353,8.386176471,2.549117647,2.280991074
9/24/2018,2.215625,0.905625,7.330625,19.554375,0.09325,8.15125,2.63875,2.390121509
9/26/2018,1.278974359,0.362051282,7.232307692,18.9225641,0.074307692,8.212307692,2.291025641,1.906957442
9/27/2018,1.17,0.27037037,7.121111111,19.13574074,0.064981481,7.902962963,2.614814815,1.646262834
9/28/2018,1.163125,0.254270833,7.0765625,18.69635417,0.060802083,7.740625,2.4965625,1.550709539
9/29/2018,1.146770833,0.249583333,7.0240625,18.71572917,0.05584375,7.665104167,2.2384375,1.418154393
9/30/2018,1.274375,0.253645833,6.968958333,18.93364583,0.046635417,7.687916667,1.898854167,1.166138418
10/1/2018,1.123125,0.2109375,6.948958333,18.4159375,0.04828125,7.424270833,1.795,1.224272713
10/2/2018,1.046041667,0.191979167,6.9453125,17.9025,0.051833333,7.291354167,1.796666667,1.335491565
10/3/2018,1.011875,0.184895833,6.975833333,17.43895833,0.050666667,7.601770833,1.699270833,1.318415273
10/4/2018,1.0371875,0.187916667,6.973645833,17.47791667,0.050520833,7.6603125,1.68,1.313162403
10/5/2018,1.021770833,0.189895833,7.003020833,17.4178125,0.050791667,7.786458333,1.860625,1.322511217
10/6/2018,0.9978125,0.185416667,6.986666667,17.02010417,0.0518125,7.861041667,1.777395833,1.363647362
10/7/2018,1.0559375,0.1990625,6.986979167,17.3034375,0.05165625,7.925416667,1.6265625,1.35011259
10/8/2018,1.141770833,0.217604167,7.0221875,17.11239583,0.052708333,8.054583333,1.6353125,1.385467958
10/9/2018,1.098229167,0.210625,7.033541667,17.24697917,0.053822917,8.221354167,1.618333333,1.411773415
10/10/2018,1.057234043,0.313404255,7.098085106,18.20914894,0.05243617,8.441702128,1.551489362,1.342429254
10/11/2018,1.037604167,0.4315625,7.127291667,18.37385417,0.051270833,8.271145833,1.5228125,1.305472758
10/12/2018,1.027708333,0.4465625,7.112916667,18.0234375,0.052708333,8.100729167,1.497916667,1.355370718
10/13/2018,1.070416667,0.500833333,7.107291667,17.3225,0.055760417,7.9865625,1.601979167,1.462746186
10/14/2018,1.033333333,0.545416667,7.095,16.47135417,0.057666667,7.866041667,1.7175,1.547432604
10/15/2018,0.982916667,0.566770833,7.089791667,15.79364583,0.057583333,7.732083333,1.78,1.570976843
10/16/2018,0.9653125,0.5659375,7.149479167,15.57239583,0.0598125,8.139791667,1.747083333,1.644347156
10/17/2018,0.9853125,0.61625,7.201666667,14.78854167,0.062708333,8.548125,1.721770833,1.762931206
10/18/2018,0.994375,0.67625,7.247604167,13.68833333,0.064864583,8.894166667,1.7515625,1.879042265
10/19/2018,1.001458333,0.721354167,7.289166667,12.7003125,0.06628125,9.289375,1.745104167,1.972439579
10/20/2018,1.000208333,0.7240625,7.334895833,12.50677083,0.068520833,9.500520833,1.699166667,2.053377232
10/21/2018,1.016770833,0.7378125,7.343541667,12.23697917,0.070916667,9.4990625,1.659166667,2.144765369
10/22/2018,1.031145833,0.785104167,7.34375,11.5875,0.070947917,9.668958333,1.556770833,2.182832669
10/23/2018,1.0346875,0.818020833,7.345,10.99677083,0.068229167,9.769895833,1.466458333,2.127896505
10/24/2018,1.019479167,0.825104167,7.329270833,10.680625,0.065708333,9.799270833,1.428645833,2.062235625
10/25/2018,0.981666667,0.842291667,7.331145833,10.19833333,0.067145833,9.873854167,1.395625,2.138005442
10/26/2018,0.9953125,0.8740625,7.342395833,9.775104167,0.066854167,10.0353125,1.469583333,2.152906204
10/27/2018,0.9446875,0.887083333,7.348854167,9.349375,0.070739583,10.12260417,1.641979167,2.313942765
10/28/2018,0.946145833,0.913333333,7.392291667,9.296770833,0.078395833,10.33489583,1.909791667,2.583005811
10/29/2018,0.881770833,0.8971875,7.324895833,9.404791667,0.068583333,10.23114583,2.418541667,2.23529424
10/30/2018,0.797857143,0.881666667,7.276904762,9.199761905,0.065404762,10.09190476,2.715238095,2.137380132
5/8/2019,1.544,0.32075,7.0875,14.78625,0.054325,9.603,1.78375,1.515227227
5/9/2019,1.482291667,0.3065625,7.091145833,14.894375,0.056010417,9.5090625,1.695208333,1.560467355
5/10/2019,1.63875,0.321354167,7.054583333,15.10416667,0.05665625,9.343958333,1.674479167,1.57104997
5/11/2019,2.029789474,0.388210526,7.134631579,16.01,0.057010526,9.133157895,1.707684211,1.546250692
5/12/2019,2.161578947,0.393052632,7.133789474,15.87568421,0.058863158,8.792421053,1.639789474,1.604703272
5/13/2019,1.789895833,0.331354167,7.086354167,15.28197917,0.063958333,8.388854167,1.636041667,1.778128971
5/14/2019,1.824175824,0.370549451,7.144285714,14.52846154,0.068351648,8.328351648,1.854615385,1.943880767
5/15/2019,1.721176471,0.388823529,7.137058824,14.06470588,0.066470588,8.503529412,1.852352941,1.90969596
5/16/2019,2.076551724,0.476034483,7.231896552,14.44362069,0.063275862,8.874310345,1.810689655,1.795468586
5/17/2019,2.236458333,0.466145833,7.176145833,14.19302083,0.062114583,8.768125,1.658020833,1.771773523
5/18/2019,2.131666667,0.456770833,7.175520833,14.4125,0.06196875,8.855104167,1.642291667,1.757560016
5/19/2019,1.927291667,0.405833333,7.108229167,14.76875,0.06253125,9.024479167,1.7246875,1.758424153
5/20/2019,2.022083333,0.428125,7.1725,16.39020833,0.063020833,9.106979167,1.837083333,1.703338228
5/21/2019,2.4396875,0.510104167,7.273229167,17.233125,0.065166667,9.2159375,1.717916667,1.728163657
5/22/2019,2.417052632,0.483684211,7.282421053,17.19884211,0.067368421,8.858,1.701789474,1.79150461
5/23/2019,2.617916667,0.528645833,7.215104167,17.10635417,0.071552083,8.7303125,1.639479167,1.913582546
5/24/2019,3.256666667,0.680416667,7.314479167,17.39760417,0.077802083,8.782291667,1.5609375,2.076450346
5/25/2019,3.663541667,0.7903125,7.460208333,17.81239583,0.0793125,9.295416667,1.599270833,2.099455711
5/26/2019,4.063229167,0.8984375,7.649270833,18.89229167,0.078135417,9.84125,1.667708333,2.014879713
5/27/2019,4.701875,1.035208333,7.65,19.38958333,0.075854167,9.7715625,1.705625,1.927596066
5/28/2019,3.475744681,0.728085106,7.349148936,18.76510638,0.075755556,8.298723404,1.679361702,1.946049917
5/30/2019,4.257419355,0.937311828,7.36311828,18.0055914,0.082244444,7.923655914,1.745591398,2.153129513
5/31/2019,4.598854167,0.944270833,7.373854167,18.40010417,0.07959375,7.8771875,1.7721875,2.076893632
6/1/2019,5.713854167,1.06125,7.431041667,18.4759375,0.08228125,8.289895833,1.865729167,2.147129614
6/2/2019,6.2928125,1.1321875,7.44625,18.64145833,0.082,8.395625,1.911145833,2.131088409
6/3/2019,5.153645833,0.979166667,7.623854167,19.12927083,0.079614583,9.051458333,2.092916667,2.041690011
6/4/2019,3.93375,0.828125,7.644791667,19.22791667,0.08546875,9.1028125,2.22125,2.196128465
6/5/2019,3.442708333,0.775416667,7.6084375,19.4328125,0.089989583,8.903541667,2.345625,2.308144486
6/6/2019,3.2284375,0.751875,7.573229167,20.01927083,0.09159375,8.6796875,2.161354167,2.319958991
6/7/2019,2.8571875,0.681770833,7.573229167,20.4740625,0.091177083,8.709583333,2.049270833,2.284595417
6/8/2019,2.668541667,0.6471875,7.548125,20.84604167,0.092333333,8.676770833,2.007708333,2.295358658
6/9/2019,2.550416667,0.550625,7.5459375,21.65635417,0.0904375,8.566875,2.2503125,2.205423444
6/10/2019,3.171979167,0.600625,7.564375,22.2228125,0.089145833,8.487604167,2.47125,2.143244128
6/11/2019,3.098229167,0.6109375,7.489270833,22.209375,0.087270833,8.051041667,2.28875,2.096036878
6/12/2019,2.529375,0.561666667,7.459270833,22.14479167,0.0891875,7.826979167,2.293541667,2.148072526
6/13/2019,1.86875,0.486770833,7.314895833,21.38958333,0.092229167,6.983645833,2.7034375,2.264979791
6/14/2019,1.264791667,0.403854167,7.2434375,20.8559375,0.097364583,6.319895833,2.987916667,2.428023716
6/15/2019,1.231875,0.406145833,7.295833333,20.83895833,0.097583333,6.761979167,3.399479167,2.434713511
6/16/2019,1.241875,0.4040625,7.290208333,20.67875,0.10003125,6.743645833,3.6140625,2.508775591
6/17/2019,1.116458333,0.369479167,7.2590625,21.00822917,0.099635417,6.503020833,3.219375,2.479752049
6/18/2019,1.142526316,0.281789474,7.268736842,21.25368421,0.099336842,6.349894737,2.652421053,2.457508552
6/19/2019,1.006354167,0.164375,7.266354167,21.23625,0.101833333,6.059270833,2.287083333,2.524684521
6/20/2019,0.984895833,0.160520833,7.295833333,21.50864583,0.097114583,6.3465625,1.918645833,2.38533352
6/21/2019,0.778020833,0.116666667,7.2925,21.4653125,0.09375,6.207916667,1.761354167,2.299960117
6/22/2019,0.713958333,0.099270833,7.2671875,21.44510417,0.089572917,6.109270833,1.9390625,2.192997648
6/23/2019,0.916354167,0.149166667,7.2934375,22.02625,0.085177083,6.597083333,2.169479167,2.052761537
6/24/2019,1.153229167,0.1990625,7.268645833,22.08354167,0.080447917,6.4453125,2.571770833,1.928359241
6/25/2019,1.428736842,0.246210526,7.267789474,21.80357895,0.078515789,6.529473684,2.486526316,1.891247307
6/26/2019,2.147708333,0.4859375,7.3834375,22.5375,0.078052083,7.405416667,2.3175,1.848656332
6/27/2019,1.413541667,0.270729167,7.284166667,22.74020833,0.077364583,6.823020833,1.989791667,1.823554713
6/28/2019,2.284021739,0.509673913,7.498478261,23.76380435,0.075445652,8.224891304,2.032065217,1.735701872
6/29/2019,2.51625,0.5828125,7.712604167,24.803125,0.074520833,8.995833333,2.132291667,1.674868797
6/30/2019,2.261458333,0.521770833,7.653854167,24.79572917,0.07509375,8.663229167,2.391875,1.688524396
7/1/2019,1.4146875,0.322708333,7.437395833,24.2015625,0.07828125,7.526875,2.069791667,1.787245095
7/2/2019,2.1028125,0.48375,7.584583333,24.77041667,0.0776875,8.218125,1.9971875,1.75194753
7/3/2019,2.9609375,0.658229167,7.695729167,25.23125,0.078385417,8.711770833,2.0834375,1.750456875
7/4/2019,1.950208333,0.507395833,7.524791667,25.30458333,0.079625,8.105,1.931041667,1.777443168
7/5/2019,1.423020833,0.435729167,7.465416667,26.10479167,0.080916667,7.756979167,1.790104167,1.777860886
7/6/2019,1.399479167,0.350729167,7.486041667,26.8759375,0.084635417,7.561875,1.7959375,1.833404778
7/7/2019,1.273541667,0.245208333,7.371041667,26.5034375,0.094729167,6.659479167,1.60625,2.082793301
7/8/2019,1.605520833,0.259270833,7.257604167,25.89125,0.095385417,6.000416667,1.7525,2.125242593
7/9/2019,2.550520833,0.468333333,7.4621875,26.2690625,0.092260417,7.113958333,1.856041667,2.03607705
7/10/2019,4.790659341,0.903736264,7.866813187,27.32758242,0.086208791,9.216813187,2.481868132,1.85325759
7/11/2019,3.096145833,0.654895833,7.61125,26.80364583,0.082,8.651354167,2.330729167,1.776083158
7/12/2019,2.279166667,0.533229167,7.4825,26.6534375,0.087604167,8.0996875,2.103645833,1.910592921
7/13/2019,1.344895833,0.39375,7.3515625,26.86729167,0.087322917,7.403125,1.815208333,1.896367708
7/14/2019,1.6325,0.721770833,7.548333333,27.57875,0.08503125,8.295104167,2.391458333,1.815771452
7/15/2019,2.002291667,0.900520833,7.6875,27.32958333,0.08978125,8.6771875,2.702291667,1.93350496
7/16/2019,2.5940625,1.055104167,7.944375,27.364375,0.090166667,9.4784375,2.992916667,1.941235555
7/17/2019,2.793645833,1.201458333,7.782291667,27.07708333,0.094604167,9.1090625,3.423645833,2.054534414
7/18/2019,2.834583333,1.385416667,7.6009375,26.28,0.106479167,8.426041667,3.522708333,2.371464555
7/19/2019,2.492395833,1.180520833,7.6475,26.1665625,0.112875,8.451145833,3.50875,2.527739896
7/20/2019,2.811458333,1.285625,8.1134375,27.74010417,0.108979167,9.820625,3.420104167,2.356080234
7/21/2019,2.637604167,1.229791667,8.293854167,28.388125,0.105166667,10.00875,3.118541667,2.237211067
7/22/2019,1.942291667,1.438125,7.9590625,27.6371875,0.112166667,9.041979167,3.5540625,2.434138727
7/23/2019,1.665520833,1.518541667,7.659895833,26.06541667,0.119197917,8.297395833,3.8578125,2.683859714
